what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302275799761
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302275799951
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1302275801122
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302275801914
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302275837118
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302275928595
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276019566
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276030167
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302276031534
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276033671
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276047161
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302276049422
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276112776
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276122228
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302276125737
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302276144214
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276147308
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276151118
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302276152580
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302276183062
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276262179
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276264750
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302276269994
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276284355
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276284431
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276289701
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276317229
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276348670
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276364509
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276376918
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276382335
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302276415046
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276427002
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276427209
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276432723
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276432846
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276436251
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276436391
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276445789
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276474138
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276496725
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276527961
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302276528096
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1302276650938
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276666353
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276674659
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1302276674675
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302276675579
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302276702055
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276741171
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276741304
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302276749811
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276806411
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276806536
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276830979
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276831103
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302276831185
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302276857794
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302276859195
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302276883007
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302276889589
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276930239
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302276943375
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302277058533
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302277092576
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302277123079
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302277155491
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302277165921
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1302277258437
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302277283082
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302277336859
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302277415889
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302277421507
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302277538251
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302277542218
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302277581584
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302277614658
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302277675609
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302277701875
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302277703705
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302277774254
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302277775960
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302277786582
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302277788275
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302277819258
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302277819405
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302277819541
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302277819689
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302277819859
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302277837230
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302277842824
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302277876330
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302277889074
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1302277966848
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302277973262
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302277999147
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278009825
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302278026821
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302278066304
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302278093248
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278104373
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278107624
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278115557
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278117450
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1302278117474
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1302278132161
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278136541
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278139078
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1302278139086
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1302278139086
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278140471
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278157808
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278176450
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278177476
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278187212
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278189240
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1302278189249
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1302278189249
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278193294
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278195415
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1302278195425
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278196390
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278206261
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1302278229348
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278231249
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278235408
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1302278235416
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302278239787
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278240290
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278290634
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1302278329329
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278340587
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1302278343154
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278348980
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1302278348993
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278373516
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278374991
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1302278375000
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302278380020
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1302278389833
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278395562
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278435095
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278436573
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278516823
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1302278516852
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302278519394
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278562867
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278575675
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278581532
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278593098
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302278615559
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278629127
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278638372
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1302278638391
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1302278643802
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302278644602
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1302278648833
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1302278651946
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302278654018
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1302278656674
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302278656920
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302278657018
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302278661113
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302278661113
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1302278662891
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278667098
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302278669607
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1302279800011
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1302279800012
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1302279800068
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1302279800069
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1302279800090
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1302279800109
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1302279800153
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1302279800161
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1302279800236
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1302279800249
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1302279800289
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1302279800304
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1302279800318
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1302279800339
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1302279800354
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1302279800367
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1302279800381
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1302279800392
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1302279800400
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1302279800417
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1302279800432
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1302279800448
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1302279800464
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1302279800477
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1302279800491
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1302279800506
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1302279800520
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1302279800536
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1302279800550
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1302279800558
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1302279800577
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1302279800591
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1302279800604
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1302279800613
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1302279800622
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1302279800640
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1302279800652
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1302279800664
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1302279800680
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1302279800690
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1302279800704
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1302279800718
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1302279800728
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1302279800738
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1302279800749
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1302279800749
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1302279800756
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1302279800770
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1302279800778
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1302279800787
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1302279800797
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1302279800802
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1302279800802
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1302279800817
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1302279800824
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1302279800841
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1302279800850
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1302279800867
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1302279800877
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1302279800885
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1302279800895
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1302279800905
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1302279800920
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1302279800930
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1302279800944
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1302279800964
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1302279800964
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1302279800977
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1302279800984
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1302279801004
