what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282091093
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1302282108587
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302282119166
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302282131665
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302282138519
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1302282148226
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302282154836
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302282163083
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302282166365
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302282177174
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282180299
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282185885
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282193053
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282200755
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1302282200775
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282202254
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282295079
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1302282326295
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1302282326896
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302282382196
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282386042
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282397924
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1302282397947
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282400484
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282432006
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1302282436146
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282442028
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282448591
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282448659
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282487961
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282488862
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282490126
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282494011
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1302282530566
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282530568
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1302282530631
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282532171
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282534589
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.editor",1302282537526
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282537558
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282539412
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282543023
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282552887
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1302282552949
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282558642
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1302282562246
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1302282562514
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282567646
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1302282567662
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282574300
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282579048
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1302282579260
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302282579305
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1302282581216
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282584361
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282626721
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1302282626750
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1302282626750
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1302282630189
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282633307
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282639259
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1302282639278
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282640476
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282765366
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282771899
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282777363
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1302282777396
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282778716
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282824213
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302282838567
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302282838681
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302282838972
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282847293
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282858462
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302282877648
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302282878565
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302282917692
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282919803
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282923381
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282925703
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282932821
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1302282932841
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282934139
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282985844
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302282991701
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302283010557
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302283019642
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302283020512
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302283075512
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302283089280
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302283146091
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302283165029
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302283166111
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302283188037
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302283200279
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302283206621
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302283220570
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302283249144
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302283252156
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302283252157
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302283253096
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302283261887
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302283270991
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302283283075
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302283287920
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302283288073
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302283289441
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302283291979
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302283293319
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302283301427
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302283302646
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302283318931
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302283337495
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302283354998
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302283364096
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1302283369940
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302283374260
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302283375007
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302283375083
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302283378350
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302283384881
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302283387682
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302283394322
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302283396469
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302283404785
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1302283404802
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302283409557
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302283489286
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302283550876
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302283597310
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302283638641
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302283650682
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302283681557
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302283733442
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302283762193
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302283767710
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302283767857
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302283767934
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302283769851
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1302283770454
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1302283770473
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302283772604
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302283773657
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1302283774730
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302283775023
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302283793964
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302283797221
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302283805945
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302283842202
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302283851490
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302283857823
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302283860109
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1302283878577
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302283878727
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1302283897409
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302283897616
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1302283898601
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302283900345
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1302283901329
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302283901470
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302283907524
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1302283916394
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302283916580
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302283926053
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302283940997
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302283943205
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302283946764
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302283951790
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302283953402
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302283958955
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1302283958977
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302283964645
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302283977270
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302284097058
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302284111798
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302284149348
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302284151981
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302284164424
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302284167561
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302284170587
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302284179244
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1302284179262
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302284180971
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302284203433
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302284206484
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302284207953
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302284210321
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302284231007
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302284233342
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302284236224
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302284237167
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302284238149
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302284255023
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1302284258735
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302284259574
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302284262352
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302284266892
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302284268089
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.editor",1302284268098
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302284269604
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302284271999
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302284274323
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302284309160
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302284313113
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302284321958
