what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294034196
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294048695
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294065307
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294081416
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302294083291
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302294083563
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302294095209
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294096760
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294103103
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294104397
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294112060
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1302294112081
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294113254
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294181839
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302294207336
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302294209126
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294212044
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294220235
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294222654
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294229396
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1302294229419
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294230893
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294266386
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294370444
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294388774
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294450937
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.showInformation",1302294450948
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294467783
started,bundle,org.eclipse.help.base,3.5.3.v201102101200,"org.eclipse.help.base",1302294467894
started,bundle,org.eclipse.help.ui,3.5.3.r36_20101116,"org.eclipse.help.ui",1302294467909
started,bundle,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser",1302294467956
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1302294468375
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1302294468426
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302294482248
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1302294482248
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294521187
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294584880
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302294600290
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302294622052
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294634372
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294642912
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294644290
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294660516
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1302294660534
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1302294665511
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294669302
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294678573
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1302294678593
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294684318
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294687462
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294688277
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294719338
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302294730536
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1302294732311
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302294732499
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302294757650
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302294773759
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294776646
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294781832
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294783368
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294790494
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1302294790516
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294791781
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294883014
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294890108
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294903406
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302294947244
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302294952324
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302294964113
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302294981198
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294994514
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294995535
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAs",1302294995544
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302294997094
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302294998885
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302295005321
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302295007316
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302295014275
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1302295014295
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302295016455
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302297518761
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302297589639
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302298794770
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302298812032
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302298975962
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1302299051985
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302299055388
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302299060681
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1302299060690
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302299062102
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1302299062798
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302299066519
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1302299085901
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302299090053
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302299090188
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1302299093412
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302299093586
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302299103628
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302299118850
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302299129151
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302300035070
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302300037759
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302300511874
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302300642951
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1302300649299
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302300649448
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302300683584
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302300725635
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302300805611
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302300835590
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302300858287
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302300879481
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302300884145
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302300941180
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302300951179
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302301016764
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302301050884
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302301061030
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302301199840
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302301212413
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302301212596
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1302301285203
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302301286707
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302301397288
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302301401911
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302301411099
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302301452672
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302301466429
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302301498660
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302301499305
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302301507207
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302301507347
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302301507487
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302301507622
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302301507785
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302301509508
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302301509618
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302301509741
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302301509878
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302301510009
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302301510144
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302301510293
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302301510572
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302301512639
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302301540141
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302301544147
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302301548195
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302301595030
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1302301600818
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302301600973
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302301607881
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302301614437
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302301616853
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302301621591
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302301635383
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302301637719
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302301646091
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1302301646114
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302301659318
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302301788695
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302301806836
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302301832214
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302301838187
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1302301844034
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302301844154
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302301886093
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302301889686
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302301902038
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302301906630
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302301906785
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302301906938
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302301907633
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302301915655
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302301930569
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302301933236
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302301939734
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302301997883
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1302302003852
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302302006000
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302302011311
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302302014254
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302302016318
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302302025147
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302302038535
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302302041016
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302302048069
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302302051207
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302302123118
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302302149213
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302302152632
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302302159819
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302302164716
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302302171328
