what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302358125747
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302358878454
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302358910046
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302359090345
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302359096135
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302359309248
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302359345894
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302359380472
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302359384150
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302359388976
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1302359395606
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302359401091
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302359415587
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1302359417961
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302359428035
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302359574236
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302359580004
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302359597707
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302359613532
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302359641327
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302359642826
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1302359647307
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302359651409
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302359659781
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302359660174
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302359660269
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1302359669450
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302359673066
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302359695206
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302359695581
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302359695672
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1302359707080
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302359707759
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302359714462
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1302359715553
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302359715759
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302359718975
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1302359723145
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302359724635
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302359746366
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1302359746381
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302359749372
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302359992686
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302359994920
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302359996454
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1302359998833
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302359999040
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302360002904
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302360003669
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302360005780
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302360014403
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302360014512
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302360047355
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302360047529
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302360050939
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302360079114
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302360082035
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302360087032
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302360099171
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302360099344
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302360103435
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302360105248
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302360109684
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302360113920
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302360117555
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302363095551
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302363109436
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302363136483
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302363145352
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302363150748
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302363150881
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302363154372
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302363210896
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302363228108
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302363249227
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302363342083
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302363342908
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302363510457
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302363512021
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302363761712
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302363767039
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302363789353
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302363790724
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302363790876
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.edit.text.openLocalFile",1302363790876
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302363800429
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302363804990
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302363810457
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302363813359
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302363837430
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302363840599
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302363848540
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302364037856
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1302364056643
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302364057528
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302364061197
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302364082597
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302364084701
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302364405081
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302364407638
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302364416037
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302364449147
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302364456099
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302364457254
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302364482996
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302364621128
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302364632404
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302364632520
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302364655958
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302364686058
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302364694740
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302364707055
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302364719563
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302364720008
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302364727564
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302364741266
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302364753011
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302364778617
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302364780788
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302364807007
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302364812116
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302364844174
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302364854347
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302364860734
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302364864100
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365246279
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365252944
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365276881
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365283740
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365302144
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365305044
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365311048
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365323100
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365331055
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365375244
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365377818
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302365492479
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365524668
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365554863
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365557587
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365562920
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365567155
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365567328
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365570069
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365575366
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365579557
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365587862
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365598172
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365620903
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365634028
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365634111
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302365668268
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365694268
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365694439
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365697155
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365697295
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365699468
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365707528
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365715563
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365715719
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365717555
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365721417
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365742221
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365745887
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365762443
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365770024
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365772892
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365776903
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365786195
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365786337
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365820691
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365820847
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365843732
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365914614
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365934084
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365944023
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302365947632
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302365949788
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302365951594
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302365973628
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302366024640
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302366079571
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302366127479
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302366131323
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302366173466
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1302366189965
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302366191888
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302366220716
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302366227448
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302366242813
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302366285828
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302366286015
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302366345909
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302368906352
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1302368912097
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302368916542
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369129002
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302369129027
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369132134
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369132256
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369133757
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369154763
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369160254
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369173843
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302369176929
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1302369177591
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302369178029
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1302369180626
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369183574
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302369189699
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369189884
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302369189897
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302369192720
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1302369196647
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369200623
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369220379
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1302369220393
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302369221337
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302369231500
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302369336501
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302369336708
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369366872
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369410050
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369414748
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369414839
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369439556
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369521624
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369522108
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369530156
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369531879
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369534135
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369538892
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369541884
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369545923
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369558072
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369569948
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369590398
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369608180
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369624775
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369641044
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369648680
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302369649271
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369668612
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369668733
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369672599
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369712187
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369733158
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369781923
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369806860
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302369832798
